id,year,state,state_po,stage,special,candidate,party_detailed,writein,candidatevotes,totalvotes,unofficial,party_simplified
1744,2000,NEW MEXICO,NM,gen,FALSE,JEFF BINGAMAN,DEMOCRAT,FALSE,363744,589526,FALSE,DEMOCRAT
1745,2000,NEW YORK,NY,gen,FALSE,BLANK VOTE/SCATTERING,,FALSE,179823,6959662,FALSE,OTHER
1746,2000,NEW YORK,NY,gen,FALSE,LOUIS P. WEIN,CONSTITUTION,FALSE,3414,6959662,FALSE,OTHER
1747,2000,NEW YORK,NY,gen,FALSE,HILLARY RODHAM CLINTON,LIBERAL,FALSE,82801,6959662,FALSE,OTHER
1748,2000,NEW YORK,NY,gen,FALSE,JOHN O. ADEFOPE,RIGHT TO LIFE,FALSE,21439,6959662,FALSE,OTHER
1749,2000,NEW YORK,NY,gen,FALSE,HILLARY RODHAM CLINTON,WORKING FAMILIES,FALSE,102094,6959662,FALSE,OTHER
1750,2000,NEW YORK,NY,gen,FALSE,RICK LAZIO,CONSERVATIVE,FALSE,191141,6959662,FALSE,OTHER
1751,2000,NEW YORK,NY,gen,FALSE,RICK LAZIO,REPUBLICAN,FALSE,2724589,6959662,FALSE,REPUBLICAN
1752,2000,NEW YORK,NY,gen,FALSE,JEFFREY E. GRAHAM,INDEPENDENCE,FALSE,43181,6959662,FALSE,OTHER
1753,2000,NEW YORK,NY,gen,FALSE,JACOB J. PERASSO,SOCIALIST WORKERS,FALSE,3040,6959662,FALSE,OTHER
1754,2000,NEW YORK,NY,gen,FALSE,HILLARY RODHAM CLINTON,DEMOCRAT,FALSE,3562415,6959662,FALSE,DEMOCRAT
1755,2000,NEW YORK,NY,gen,FALSE,MARK J. DUNAU,GREEN,FALSE,40991,6959662,FALSE,OTHER
1756,2000,NEW YORK,NY,gen,FALSE,JOHN CLIFTON,LIBERTARIAN,FALSE,4734,6959662,FALSE,LIBERTARIAN
1757,2000,NORTH DAKOTA,ND,gen,FALSE,KENT CONRAD,DEMOCRATIC-NONPARTISAN LEAGUE,FALSE,176470,287539,FALSE,DEMOCRAT
1758,2000,NORTH DAKOTA,ND,gen,FALSE,DUANE SAND,REPUBLICAN,FALSE,111069,287539,FALSE,REPUBLICAN
1759,2000,OHIO,OH,gen,FALSE,NA,NA,TRUE,786,4448801,FALSE,OTHER
1760,2000,OHIO,OH,gen,FALSE,JOHN A. EASTMAN,NATURAL LAW,FALSE,70713,4448801,FALSE,OTHER
1761,2000,OHIO,OH,gen,FALSE,JOHN R. MCALISTER,LIBERTARIAN,FALSE,116724,4448801,FALSE,LIBERTARIAN
1762,2000,OHIO,OH,gen,FALSE,TED CELESTE,DEMOCRAT,FALSE,1595066,4448801,FALSE,DEMOCRAT
1763,2000,OHIO,OH,gen,FALSE,MIKE DEWINE,REPUBLICAN,FALSE,2665512,4448801,FALSE,REPUBLICAN
1764,2000,PENNSYLVANIA,PA,gen,FALSE,RON KLINK,DEMOCRAT,FALSE,2154908,4735116,FALSE,DEMOCRAT
1765,2000,PENNSYLVANIA,PA,gen,FALSE,JOHN J. FEATHERMAN,LIBERTARIAN,FALSE,45775,4735116,FALSE,LIBERTARIAN
1766,2000,PENNSYLVANIA,PA,gen,FALSE,ROBERT E. DOMSKE,REFORM,FALSE,24089,4735116,FALSE,OTHER
1767,2000,PENNSYLVANIA,PA,gen,FALSE,RICK SANTORUM,REPUBLICAN,FALSE,2481962,4735116,FALSE,REPUBLICAN
1768,2000,PENNSYLVANIA,PA,gen,FALSE,LESTER B. SEARER,CONSTITUTION,FALSE,28382,4735116,FALSE,OTHER
1769,2000,RHODE ISLAND,RI,gen,FALSE,ROBERT A. WEYGAND,DEMOCRAT,FALSE,161023,391353,FALSE,DEMOCRAT
1770,2000,RHODE ISLAND,RI,gen,FALSE,LINCOLN D. CHAFEE,REPUBLICAN,FALSE,222588,391353,FALSE,REPUBLICAN
1771,2000,RHODE ISLAND,RI,gen,FALSE,KENNETH P. PROULX,INDEPENDENT,FALSE,3635,391353,FALSE,OTHER
1772,2000,RHODE ISLAND,RI,gen,FALSE,CHRISTOPHER YOUNG,REFORM,FALSE,4107,391353,FALSE,OTHER
1773,2000,TENNESSEE,TN,gen,FALSE,JEFF CLARK,DEMOCRAT,FALSE,621152,1928613,FALSE,DEMOCRAT
1774,2000,TENNESSEE,TN,gen,FALSE,DAVID JARROD OWNBY,INDEPENDENT,FALSE,4388,1928613,FALSE,OTHER
1775,2000,TENNESSEE,TN,gen,FALSE,NA,NA,TRUE,259,1928613,FALSE,OTHER
1776,2000,TENNESSEE,TN,gen,FALSE,ROBERT WATSON,INDEPENDENT,FALSE,8416,1928613,FALSE,OTHER
1777,2000,TENNESSEE,TN,gen,FALSE,CHARLES F. JOHNSON,INDEPENDENT,FALSE,10004,1928613,FALSE,OTHER
1778,2000,TENNESSEE,TN,gen,FALSE,BILL FRIST,REPUBLICAN,FALSE,1255444,1928613,FALSE,REPUBLICAN
1779,2000,TENNESSEE,TN,gen,FALSE,TOM BURRELL,GREEN,FALSE,25815,1928613,FALSE,OTHER
1780,2000,TENNESSEE,TN,gen,FALSE,JOEL KINSTLE,INDEPENDENT,FALSE,3135,1928613,FALSE,OTHER
1781,2000,TEXAS,TX,gen,FALSE,GENE KELLY,DEMOCRAT,FALSE,2025024,6267964,FALSE,DEMOCRAT
1782,2000,TEXAS,TX,gen,FALSE,KAY BAILEY HUTCHISON,REPUBLICAN,FALSE,4078954,6267964,FALSE,REPUBLICAN
1783,2000,TEXAS,TX,gen,FALSE,MARY J. RUWART,LIBERTARIAN,FALSE,72657,6267964,FALSE,LIBERTARIAN
1784,2000,TEXAS,TX,gen,FALSE,DOUGLAS S. SANDAGE,GREEN,FALSE,91329,6267964,FALSE,OTHER
1785,2000,UTAH,UT,gen,FALSE,SCOTT N. HOWELL,DEMOCRAT,FALSE,242569,769704,FALSE,DEMOCRAT
1786,2000,UTAH,UT,gen,FALSE,JIM DEXTER,LIBERTARIAN,FALSE,10394,769704,FALSE,LIBERTARIAN
1787,2000,UTAH,UT,gen,FALSE,CARLTON EDWARD BOWEN,INDEPENDENT AMERICAN,FALSE,11938,769704,FALSE,OTHER
1788,2000,UTAH,UT,gen,FALSE,ORRIN G. HATCH,REPUBLICAN,FALSE,504803,769704,FALSE,REPUBLICAN
1789,2000,VERMONT,VT,gen,FALSE,CHARLES W. RUSSELL,CONSTITUTION,FALSE,10079,288500,FALSE,OTHER
1790,2000,VERMONT,VT,gen,FALSE,RICK HUBBARD,INDEPENDENT,FALSE,5366,288500,FALSE,OTHER
1791,2000,VERMONT,VT,gen,FALSE,ED FLANAGAN,DEMOCRAT,FALSE,73352,288500,FALSE,DEMOCRAT
1792,2000,VERMONT,VT,gen,FALSE,JERRY LEVY,LIBERTY UNION,FALSE,1477,288500,FALSE,OTHER
1793,2000,VERMONT,VT,gen,FALSE,HUGH DOUGLAS,LIBERTARIAN,FALSE,3843,288500,FALSE,LIBERTARIAN
1794,2000,VERMONT,VT,gen,FALSE,JAMES M. JEFFORDS,REPUBLICAN,FALSE,189133,288500,FALSE,REPUBLICAN
1795,2000,VERMONT,VT,gen,FALSE,BILLY GREER,VERMONT GRASSROOTS,FALSE,4889,288500,FALSE,OTHER
1796,2000,VERMONT,VT,gen,FALSE,NA,NA,TRUE,361,288500,FALSE,OTHER
1797,2000,VIRGINIA,VA,gen,FALSE,CHARLES S. ROBB,DEMOCRAT,FALSE,1296093,2718301,FALSE,DEMOCRAT
1798,2000,VIRGINIA,VA,gen,FALSE,NA,NA,TRUE,1748,2718301,FALSE,OTHER
1799,2000,VIRGINIA,VA,gen,FALSE,GEORGE F. ALLEN,REPUBLICAN,FALSE,1420460,2718301,FALSE,REPUBLICAN
1800,2000,WASHINGTON,WA,gen,FALSE,SLADE GORTON,REPUBLICAN,FALSE,1197208,2461379,FALSE,REPUBLICAN
1801,2000,WASHINGTON,WA,gen,FALSE,MARIA CANTWELL,DEMOCRAT,FALSE,1199437,2461379,FALSE,DEMOCRAT
1802,2000,WASHINGTON,WA,gen,FALSE,JEFF JARED,LIBERTARIAN,FALSE,64734,2461379,FALSE,LIBERTARIAN
1803,2000,WEST VIRGINIA,WV,gen,FALSE,JOE WHELAN,LIBERTARIAN,FALSE,12627,603477,FALSE,LIBERTARIAN
1804,2000,WEST VIRGINIA,WV,gen,FALSE,ROBERT C. BYRD,DEMOCRAT,FALSE,469215,603477,FALSE,DEMOCRAT
1805,2000,WEST VIRGINIA,WV,gen,FALSE,DAVID T. GALLAHER,REPUBLICAN,FALSE,121635,603477,FALSE,REPUBLICAN
1806,2000,WISCONSIN,WI,gen,FALSE,HERB KOHL,DEMOCRAT,FALSE,1563238,2540083,FALSE,DEMOCRAT
1807,2000,WISCONSIN,WI,gen,FALSE,EUGENE A. HEM,INDEPENDENT,FALSE,9555,2540083,FALSE,OTHER
1808,2000,WISCONSIN,WI,gen,FALSE,SCATTER,,FALSE,902,2540083,FALSE,OTHER
1809,2000,WISCONSIN,WI,gen,FALSE,TIM PETERSON,LIBERTARIAN,FALSE,21348,2540083,FALSE,LIBERTARIAN
1810,2000,WISCONSIN,WI,gen,FALSE,JOHN GILLESPIE,REPUBLICAN,FALSE,940744,2540083,FALSE,REPUBLICAN
1811,2000,WISCONSIN,WI,gen,FALSE,ROBERT R. RAYMOND,CONSTITUTION,FALSE,4296,2540083,FALSE,OTHER
1812,2000,WYOMING,WY,gen,FALSE,CRAIG THOMAS,REPUBLICAN,FALSE,157622,213659,FALSE,REPUBLICAN
1813,2000,WYOMING,WY,gen,FALSE,MARGARET DAWSON,LIBERTARIAN,FALSE,8950,213659,FALSE,LIBERTARIAN
1814,2000,WYOMING,WY,gen,FALSE,MEL LOGAN,DEMOCRAT,FALSE,47087,213659,FALSE,DEMOCRAT
1815,2002,ALABAMA,AL,gen,FALSE,JEFF SESSIONS,REPUBLICAN,FALSE,792561,1353023,FALSE,REPUBLICAN
1816,2002,ALABAMA,AL,gen,FALSE,JEFF ALLEN,LIBERTARIAN,FALSE,20234,1353023,FALSE,LIBERTARIAN
1817,2002,ALABAMA,AL,gen,FALSE,NA,NA,TRUE,1350,1353023,FALSE,OTHER
1818,2002,ALABAMA,AL,gen,FALSE,SUSAN PARKER,DEMOCRAT,FALSE,538878,1353023,FALSE,DEMOCRAT
1819,2002,ALASKA,AK,gen,FALSE,JIM DORE,ALASKAN INDEPENDENCE,FALSE,6724,229548,FALSE,OTHER
1820,2002,ALASKA,AK,gen,FALSE,TED STEVENS,REPUBLICAN,FALSE,179438,229548,FALSE,REPUBLICAN
1821,2002,ALASKA,AK,gen,FALSE,NA,NA,TRUE,291,229548,FALSE,OTHER
1822,2002,ALASKA,AK,gen,FALSE,LEONARD KARPINSKI,LIBERTARIAN,FALSE,2354,229548,FALSE,LIBERTARIAN
1823,2002,ALASKA,AK,gen,FALSE,JIM SYKES,GREEN,FALSE,16608,229548,FALSE,OTHER
1824,2002,ALASKA,AK,gen,FALSE,FRANK VONDERSAAR,DEMOCRAT,FALSE,24133,229548,FALSE,DEMOCRAT
1825,2002,ARKANSAS,AR,gen,FALSE,TIM HUTCHINSON,REPUBLICAN,FALSE,370735,804121,FALSE,REPUBLICAN
1826,2002,ARKANSAS,AR,gen,FALSE,MARK PRYOR,DEMOCRAT,FALSE,433386,804121,FALSE,DEMOCRAT
1827,2002,COLORADO,CO,gen,FALSE,"DOULGAS ""DAYHORSE"" CAMPBELL",AMERICAN CONSTITUTION,FALSE,21547,1416082,FALSE,OTHER
1828,2002,COLORADO,CO,gen,FALSE,NA,NA,TRUE,596,1416082,FALSE,OTHER
1829,2002,COLORADO,CO,gen,FALSE,WAYNE ALLARD,REPUBLICAN,FALSE,717893,1416082,FALSE,REPUBLICAN
1830,2002,COLORADO,CO,gen,FALSE,JOHN HECKMAN,CONCERNS OF PEOPLE,FALSE,7140,1416082,FALSE,OTHER
1831,2002,COLORADO,CO,gen,FALSE,RICK STANLEY,LIBERTARIAN,FALSE,20776,1416082,FALSE,LIBERTARIAN
1832,2002,COLORADO,CO,gen,FALSE,TOM STRICKLAND,DEMOCRAT,FALSE,648130,1416082,FALSE,DEMOCRAT
1833,2002,DELAWARE,DE,gen,FALSE,MAURICE BARROS,INDEPENDENT PARTY OF DELAWARE,FALSE,996,232314,FALSE,OTHER
1834,2002,DELAWARE,DE,gen,FALSE,RAYMOND T. BURANELLO,LIBERTARIAN,FALSE,922,232314,FALSE,LIBERTARIAN
1835,2002,DELAWARE,DE,gen,FALSE,JOSEPH R. BIDEN JR.,DEMOCRAT,FALSE,135253,232314,FALSE,DEMOCRAT
1836,2002,DELAWARE,DE,gen,FALSE,RAYMOND J. CLATWORTHY,REPUBLICAN,FALSE,94793,232314,FALSE,REPUBLICAN
1837,2002,DELAWARE,DE,gen,FALSE,ROBERT E. MATTSON,NATURAL LAW,FALSE,350,232314,FALSE,OTHER
1838,2002,GEORGIA,GA,gen,FALSE,SAXBY CHAMBLISS,REPUBLICAN,FALSE,1071352,2031604,FALSE,REPUBLICAN
1839,2002,GEORGIA,GA,gen,FALSE,MAX CLELAND,DEMOCRAT,FALSE,932422,2031604,FALSE,DEMOCRAT
1840,2002,GEORGIA,GA,gen,FALSE,"CLAUDE ""SANDY"" THOMAS",LIBERTARIAN,FALSE,27830,2031604,FALSE,LIBERTARIAN
1841,2002,IDAHO,ID,gen,FALSE,LARRY E. CRAIG,REPUBLICAN,FALSE,266215,408544,FALSE,REPUBLICAN
1842,2002,IDAHO,ID,gen,FALSE,ALAN BLINKEN,DEMOCRAT,FALSE,132975,408544,FALSE,DEMOCRAT
1843,2002,IDAHO,ID,gen,FALSE,DONOVAN BRAMWELL,LIBERTARIAN,FALSE,9354,408544,FALSE,LIBERTARIAN
1844,2002,ILLINOIS,IL,gen,FALSE,JIM DURKIN,REPUBLICAN,FALSE,1325703,3486851,FALSE,REPUBLICAN
1845,2002,ILLINOIS,IL,gen,FALSE,STEVEN BURGAUER,LIBERTARIAN,FALSE,57382,3486851,FALSE,LIBERTARIAN
1846,2002,ILLINOIS,IL,gen,FALSE,RICHARD J. DURBIN,DEMOCRAT,FALSE,2103766,3486851,FALSE,DEMOCRAT
1847,2002,IOWA,IA,gen,FALSE,RICHARD J. MOORE,LIBERTARIAN,FALSE,8864,1023075,FALSE,LIBERTARIAN
1848,2002,IOWA,IA,gen,FALSE,TIMOTHY A. HARTHAN,GREEN,FALSE,11340,1023075,FALSE,OTHER
1849,2002,IOWA,IA,gen,FALSE,GREG GANSKE,REPUBLICAN,FALSE,447892,1023075,FALSE,REPUBLICAN
1850,2002,IOWA,IA,gen,FALSE,NA,NA,TRUE,701,1023075,FALSE,OTHER
1851,2002,IOWA,IA,gen,FALSE,TOM HARKIN,DEMOCRAT,FALSE,554278,1023075,FALSE,DEMOCRAT
1852,2002,KANSAS,KS,gen,FALSE,STEVEN A. ROSILE,LIBERTARIAN,FALSE,70725,776850,FALSE,LIBERTARIAN
1853,2002,KANSAS,KS,gen,FALSE,GEORGE COOK,REFORM,FALSE,65050,776850,FALSE,OTHER
1854,2002,KANSAS,KS,gen,FALSE,PAT ROBERTS,REPUBLICAN,FALSE,641075,776850,FALSE,REPUBLICAN
1855,2002,KENTUCKY,KY,gen,FALSE,MITCH MCCONNELL,REPUBLICAN,FALSE,731679,1131313,FALSE,REPUBLICAN
1856,2002,KENTUCKY,KY,gen,FALSE,LOIS COMBS WEINBERG,DEMOCRAT,FALSE,399634,1131313,FALSE,DEMOCRAT
1857,2002,LOUISIANA,LA,gen,FALSE,GARY D. ROBBINS,OTHER,FALSE,2423,2481629,FALSE,OTHER
1858,2002,LOUISIANA,LA,gen,FALSE,"""TONY"" PERKINS",REPUBLICAN,FALSE,119776,2481629,FALSE,REPUBLICAN
1859,2002,LOUISIANA,LA,gen,FALSE,JOHN COOKSEY,REPUBLICAN,FALSE,171752,2481629,FALSE,REPUBLICAN
1860,2002,LOUISIANA,LA,gen,FALSE,MARY L. LANDRIEU,DEMOCRAT,FALSE,638654,2481629,FALSE,DEMOCRAT
1861,2002,LOUISIANA,LA,gen,FALSE,RAYMOND BROWN,DEMOCRAT,FALSE,23553,2481629,FALSE,DEMOCRAT
1862,2002,LOUISIANA,LA,gen,FALSE,SUZANNE HAIK TERRELL,REPUBLICAN,FALSE,596642,2481629,FALSE,REPUBLICAN
1863,2002,LOUISIANA,LA,gen,FALSE,SUZANNE HAIK TERRELL,REPUBLICAN,FALSE,339506,2481629,FALSE,REPUBLICAN
1864,2002,LOUISIANA,LA,gen,FALSE,"PATRICK E. ""LIVE WIRE"" LANDRY",OTHER,FALSE,10442,2481629,FALSE,OTHER
1865,2002,LOUISIANA,LA,gen,FALSE,JAMES LEMANN,OTHER,FALSE,3866,2481629,FALSE,OTHER
1866,2002,LOUISIANA,LA,gen,FALSE,ERNEST EDWARD SKILLMAN JR.,REPUBLICAN,FALSE,1668,2481629,FALSE,REPUBLICAN
1867,2002,LOUISIANA,LA,gen,FALSE,MARY L. LANDRIEU,DEMOCRAT,FALSE,573347,2481629,FALSE,DEMOCRAT
1868,2002,MAINE,ME,gen,FALSE,SUSAN M. COLLINS,REPUBLICAN,FALSE,295041,504899,FALSE,REPUBLICAN
1869,2002,MAINE,ME,gen,FALSE,CHELLIE PINGREE,DEMOCRAT,FALSE,209858,504899,FALSE,DEMOCRAT
1870,2002,MASSACHUSETTS,MA,gen,FALSE,OTHER,,FALSE,6077,2220301,FALSE,OTHER
1871,2002,MASSACHUSETTS,MA,gen,FALSE,NA,NA,TRUE,24898,2220301,FALSE,OTHER
1872,2002,MASSACHUSETTS,MA,gen,FALSE,MICHAEL E. CLOUD,LIBERTARIAN,FALSE,369807,2220301,FALSE,LIBERTARIAN
1873,2002,MASSACHUSETTS,MA,gen,FALSE,BLANK VOTE/SCATTERING,,FALSE,213543,2220301,FALSE,OTHER
1874,2002,MASSACHUSETTS,MA,gen,FALSE,JOHN F. KERRY,DEMOCRAT,FALSE,1605976,2220301,FALSE,DEMOCRAT
1875,2002,MICHIGAN,MI,gen,FALSE,JOHN S. MANGOPOULOS,REFORM,FALSE,12831,3129287,FALSE,OTHER
1876,2002,MICHIGAN,MI,gen,FALSE,CARL LEVIN,DEMOCRAT,FALSE,1896614,3129287,FALSE,DEMOCRAT
1877,2002,MICHIGAN,MI,gen,FALSE,ANDREW RACZKOWSKI,REPUBLICAN,FALSE,1185545,3129287,FALSE,REPUBLICAN
1878,2002,MICHIGAN,MI,gen,FALSE,DOUG DERN,NATURAL LAW,FALSE,10366,3129287,FALSE,OTHER
1879,2002,MICHIGAN,MI,gen,FALSE,ERIC BORREGARD,GREEN,FALSE,23931,3129287,FALSE,OTHER
1880,2002,MINNESOTA,MN,gen,FALSE,NA,NA,TRUE,7,2254636,FALSE,OTHER
1881,2002,MINNESOTA,MN,gen,FALSE,NORM COLEMAN,REPUBLICAN,FALSE,1116697,2254636,FALSE,REPUBLICAN
1882,2002,MINNESOTA,MN,gen,FALSE,NA,NA,TRUE,3,2254636,FALSE,OTHER
1883,2002,MINNESOTA,MN,gen,FALSE,NA,NA,TRUE,1790,2254636,FALSE,OTHER
1884,2002,MINNESOTA,MN,gen,FALSE,PAUL WELLSTONE,DEMOCRATIC-FARMER-LABOR,FALSE,11381,2254636,FALSE,DEMOCRAT
1885,2002,MINNESOTA,MN,gen,FALSE,JIM MOORE,INDEPENDENCE,FALSE,45139,2254636,FALSE,OTHER
1886,2002,MINNESOTA,MN,gen,FALSE,RAY TRICOMO,GREEN,FALSE,10119,2254636,FALSE,OTHER
1887,2002,MINNESOTA,MN,gen,FALSE,WALTER F. MONDALE,DEMOCRAT,FALSE,1067246,2254636,FALSE,DEMOCRAT
1888,2002,MINNESOTA,MN,gen,FALSE,MIRO DRAGO,CONSTITUTION,FALSE,2254,2254636,FALSE,OTHER
1889,2002,MISSISSIPPI,MS,gen,FALSE,THAD COCHRAN,REPUBLICAN,FALSE,533269,630495,FALSE,REPUBLICAN
1890,2002,MISSISSIPPI,MS,gen,FALSE,SHAWN O'HARA,REFORM,FALSE,97226,630495,FALSE,OTHER
1891,2002,MISSOURI,MO,gen,TRUE,JEAN CARNAHAN,DEMOCRAT,FALSE,913778,1877620,FALSE,DEMOCRAT
1892,2002,MISSOURI,MO,gen,TRUE,DANIEL (DIGGER) ROMANO,GREEN,FALSE,10465,1877620,FALSE,OTHER
1893,2002,MISSOURI,MO,gen,TRUE,JIM TALENT,REPUBLICAN,FALSE,935032,1877620,FALSE,REPUBLICAN
1894,2002,MISSOURI,MO,gen,TRUE,TAMARA A. MILLAY,LIBERTARIAN,FALSE,18345,1877620,FALSE,LIBERTARIAN
1895,2002,MONTANA,MT,gen,FALSE,MAX BAUCUS,DEMOCRAT,FALSE,204853,326537,FALSE,DEMOCRAT
1896,2002,MONTANA,MT,gen,FALSE,STAN JONES,LIBERTARIAN,FALSE,10420,326537,FALSE,LIBERTARIAN
1897,2002,MONTANA,MT,gen,FALSE,MIKE TAYLOR,REPUBLICAN,FALSE,103611,326537,FALSE,REPUBLICAN
1898,2002,MONTANA,MT,gen,FALSE,BOB KELLEHER,GREEN,FALSE,7653,326537,FALSE,OTHER
1899,2002,NEBRASKA,NE,gen,FALSE,CHARLIE A. MATULKA,DEMOCRAT,FALSE,70290,480217,FALSE,DEMOCRAT
1900,2002,NEBRASKA,NE,gen,FALSE,PHIL CHASE,INDEPENDENT,FALSE,5066,480217,FALSE,OTHER
1901,2002,NEBRASKA,NE,gen,FALSE,CHUCK HAGEL,REPUBLICAN,FALSE,397438,480217,FALSE,REPUBLICAN
1902,2002,NEBRASKA,NE,gen,FALSE,JOHN J. GRAZIANO,LIBERTARIAN,FALSE,7423,480217,FALSE,LIBERTARIAN
1903,2002,NEW HAMPSHIRE,NH,gen,FALSE,KEN BLEVENS,LIBERTARIAN,FALSE,9835,447135,FALSE,LIBERTARIAN
1904,2002,NEW HAMPSHIRE,NH,gen,FALSE,JEANNE SHAHEEN,DEMOCRAT,FALSE,207478,447135,FALSE,DEMOCRAT
1905,2002,NEW HAMPSHIRE,NH,gen,FALSE,SCATTER,,FALSE,197,447135,FALSE,OTHER
1906,2002,NEW HAMPSHIRE,NH,gen,FALSE,JOHN E. SUNUNU,REPUBLICAN,FALSE,227229,447135,FALSE,REPUBLICAN
1907,2002,NEW HAMPSHIRE,NH,gen,FALSE,NA,NA,TRUE,2396,447135,FALSE,OTHER
1908,2002,NEW JERSEY,NJ,gen,FALSE,GREGORY PASON,SOCIALIST,FALSE,2702,2112604,FALSE,OTHER
1909,2002,NEW JERSEY,NJ,gen,FALSE,ELIZABETH MACRON,LIBERTARIAN,FALSE,12558,2112604,FALSE,LIBERTARIAN
1910,2002,NEW JERSEY,NJ,gen,FALSE,NORMAN E. WAHNER,CONSERVATIVE,FALSE,6404,2112604,FALSE,OTHER
1911,2002,NEW JERSEY,NJ,gen,FALSE,DOUGLAS R. FORRESTER,REPUBLICAN,FALSE,928439,2112604,FALSE,REPUBLICAN
1912,2002,NEW JERSEY,NJ,gen,FALSE,FRANK R. LAUTENBERG,DEMOCRAT,FALSE,1138193,2112604,FALSE,DEMOCRAT
1913,2002,NEW JERSEY,NJ,gen,FALSE,TED GLICK,GREEN,FALSE,24308,2112604,FALSE,OTHER
1914,2002,NEW MEXICO,NM,gen,FALSE,GLORIA TRISTANI,DEMOCRAT,FALSE,168863,483056,FALSE,DEMOCRAT
1915,2002,NEW MEXICO,NM,gen,FALSE,PETE V. DOMENICI,REPUBLICAN,FALSE,314193,483056,FALSE,REPUBLICAN
1916,2002,NORTH CAROLINA,NC,gen,FALSE,SEAN HAUGH,LIBERTARIAN,FALSE,33807,2331181,FALSE,LIBERTARIAN
1917,2002,NORTH CAROLINA,NC,gen,FALSE,NA,NA,TRUE,727,2331181,FALSE,OTHER
1918,2002,NORTH CAROLINA,NC,gen,FALSE,ERSKINE B. BOWLES,DEMOCRAT,FALSE,1047983,2331181,FALSE,DEMOCRAT
1919,2002,NORTH CAROLINA,NC,gen,FALSE,ELIZABETH H. DOLE,REPUBLICAN,FALSE,1248664,2331181,FALSE,REPUBLICAN
1920,2002,OKLAHOMA,OK,gen,FALSE,JAMES GERMALIC,INDEPENDENT,FALSE,65056,1018424,FALSE,OTHER
1921,2002,OKLAHOMA,OK,gen,FALSE,JAMES M. INHOFE,REPUBLICAN,FALSE,583579,1018424,FALSE,REPUBLICAN
1922,2002,OKLAHOMA,OK,gen,FALSE,DAVID WALTERS,DEMOCRAT,FALSE,369789,1018424,FALSE,DEMOCRAT
1923,2002,OREGON,OR,gen,FALSE,GORDON SMITH,REPUBLICAN,FALSE,712287,1267221,FALSE,REPUBLICAN
1924,2002,OREGON,OR,gen,FALSE,OTHER,,FALSE,1354,1267221,FALSE,OTHER
1925,2002,OREGON,OR,gen,FALSE,DAN FITZGERALD,LIBERTARIAN,FALSE,29979,1267221,FALSE,LIBERTARIAN
1926,2002,OREGON,OR,gen,FALSE,LON MABON,CONSTITUTION,FALSE,21703,1267221,FALSE,OTHER
1927,2002,OREGON,OR,gen,FALSE,BILL BRADBURY,DEMOCRAT,FALSE,501898,1267221,FALSE,DEMOCRAT
1928,2002,RHODE ISLAND,RI,gen,FALSE,JACK REED,DEMOCRAT,FALSE,253774,323582,FALSE,DEMOCRAT
1929,2002,RHODE ISLAND,RI,gen,FALSE,ROBERT G. TINGLE,REPUBLICAN,FALSE,69808,323582,FALSE,REPUBLICAN
1930,2002,SOUTH CAROLINA,SC,gen,FALSE,TED ADAMS,CONSTITUTION,FALSE,8228,1102912,FALSE,OTHER
1931,2002,SOUTH CAROLINA,SC,gen,FALSE,LINDSEY O. GRAHAM,REPUBLICAN,FALSE,600010,1102912,FALSE,REPUBLICAN
1932,2002,SOUTH CAROLINA,SC,gen,FALSE,ALEX SANDERS,DEMOCRAT,FALSE,487359,1102912,FALSE,DEMOCRAT
1933,2002,SOUTH CAROLINA,SC,gen,FALSE,VICTOR KOCHER,LIBERTARIAN,FALSE,6648,1102912,FALSE,LIBERTARIAN
1934,2002,SOUTH CAROLINA,SC,gen,FALSE,NA,NA,TRUE,667,1102912,FALSE,OTHER
1935,2002,SOUTH DAKOTA,SD,gen,FALSE,KURT EVANS,LIBERTARIAN,FALSE,3071,337501,FALSE,LIBERTARIAN
1936,2002,SOUTH DAKOTA,SD,gen,FALSE,TIM JOHNSON,DEMOCRAT,FALSE,167481,337501,FALSE,DEMOCRAT
1937,2002,SOUTH DAKOTA,SD,gen,FALSE,JOHN THUNE,REPUBLICAN,FALSE,166949,337501,FALSE,REPUBLICAN
1938,2002,TENNESSEE,TN,gen,FALSE,WESLEY M. BAKER,INDEPENDENT,FALSE,6106,1642432,FALSE,OTHER
1939,2002,TENNESSEE,TN,gen,FALSE,KARL STANLEY DAVIDSON,INDEPENDENT,FALSE,2217,1642432,FALSE,OTHER
1940,2002,TENNESSEE,TN,gen,FALSE,BOB CLEMENT,DEMOCRAT,FALSE,728232,1642432,FALSE,DEMOCRAT
1941,2002,TENNESSEE,TN,gen,FALSE,NA,NA,TRUE,356,1642432,FALSE,OTHER
1942,2002,TENNESSEE,TN,gen,FALSE,CONNIE GAMMON,INDEPENDENT,FALSE,5349,1642432,FALSE,OTHER
1943,2002,TENNESSEE,TN,gen,FALSE,BASIL J. MARCEAUX,INDEPENDENT,FALSE,1170,1642432,FALSE,OTHER
1944,2002,TENNESSEE,TN,gen,FALSE,JOHN JAY HOOKER,INDEPENDENT,FALSE,6401,1642432,FALSE,OTHER
1945,2002,TENNESSEE,TN,gen,FALSE,LAMAR ALEXANDER,REPUBLICAN,FALSE,891498,1642432,FALSE,REPUBLICAN
1946,2002,TENNESSEE,TN,gen,FALSE,H. GARY KEPLINGER,INDEPENDENT,FALSE,1103,1642432,FALSE,OTHER
